match_index,moving_keypoint_index,reference_keypoint_index,moving_x_px,moving_y_px,reference_x_px,reference_y_px,descriptor_distance,is_ransac_inlier
1115,13957,9911,892.2266235351562,719.5582885742188,893.1862182617188,719.8895874023438,148.85899353027344,1
1116,9203,13663,690.485595703125,708.6755981445312,690.9054565429688,708.6856689453125,150.22315979003906,1
1117,6095,8054,906.4630737304688,750.4922485351562,906.2943115234375,750.0624389648438,151.75637817382812,1
1118,8865,2582,703.83154296875,698.2275390625,704.3211669921875,697.392822265625,154.05519104003906,1
1119,8011,4788,772.3861083984375,679.7745971679688,772.5479736328125,679.83544921875,154.22711181640625,1
1120,8184,4729,769.9069213867188,728.8038330078125,769.8963012695312,728.529296875,154.2692413330078,1
1121,2749,5801,807.121337890625,727.2059326171875,807.0513916015625,727.2964477539062,158.13601684570312,1
1122,6358,5262,787.7620849609375,712.3251342773438,787.2117919921875,711.7649536132812,158.78602600097656,1
1123,6210,7960,902.2015380859375,752.8436279296875,902.0848999023438,753.3021850585938,159.61203002929688,1
1124,7734,6799,845.0886840820312,754.9140625,844.904541015625,754.988525390625,161.41871643066406,1
1125,8708,13673,709.8845825195312,743.210205078125,710.1403198242188,743.580810546875,161.65394592285156,1
1126,8990,2638,699.0111694335938,706.812744140625,698.8396606445312,706.8164672851562,166.55929565429688,1
1127,8889,2553,703.0769653320312,742.6159057617188,703.0158081054688,742.7853393554688,166.6703338623047,1
1128,7485,6904,851.339599609375,652.643798828125,851.028564453125,653.040771484375,168.62384033203125,1
1129,8194,4725,769.9069213867188,728.8038330078125,769.8963012695312,728.529296875,169.11830139160156,1
1130,5291,5429,793.3697509765625,717.54052734375,793.5592651367188,717.839599609375,169.7939910888672,1
1131,6322,7828,898.7586669921875,658.2303466796875,898.6016845703125,658.0161743164062,170.2086944580078,1
1132,3908,7476,978.7830200195312,723.5682983398438,978.2809448242188,723.5079345703125,97.42689514160156,1
1133,395,3516,1117.7589111328125,748.62255859375,1117.484130859375,748.1669311523438,99.36296844482422,1
1134,970,9284,1088.3931884765625,640.5224609375,1089.1767578125,641.5368041992188,99.5339126586914,1
1135,398,3518,1117.7589111328125,748.62255859375,1117.484130859375,748.1669311523438,104.76163482666016,1
1136,4716,404,953.5525512695312,690.2196044921875,953.6028442382812,689.743896484375,106.30146026611328,1
1137,2262,12392,1043.057861328125,668.4798583984375,1043.22119140625,668.4405517578125,108.23123168945312,1
1138,939,4193,1089.5679931640625,696.5853881835938,1090.275390625,697.25341796875,114.656005859375,1
1139,1293,4533,1078.43896484375,735.3159790039062,1078.16015625,735.3602294921875,114.93476104736328,1
1140,3631,7131,992.2371826171875,654.987060546875,992.2318115234375,654.8782958984375,121.82774353027344,1
1141,2325,5691,1040.8919677734375,747.5508422851562,1039.7225341796875,747.3185424804688,126.27747344970703,1
1142,2263,5597,1042.5511474609375,731.113037109375,1042.7333984375,732.0448608398438,128.1015167236328,1
1143,1076,4364,1085.064453125,697.9692993164062,1084.9072265625,698.08447265625,129.22848510742188,1
1144,1397,4594,1075.71728515625,743.03125,1075.6541748046875,743.3474731445312,129.44496154785156,1
1145,4588,141,958.0612182617188,701.0137329101562,958.2911376953125,701.97900390625,132.23086547851562,1
1146,820,4097,1094.255859375,692.857666015625,1094.169921875,692.9132690429688,133.25914001464844,1
1147,439,12914,1114.95068359375,682.5687255859375,1112.620849609375,680.72021484375,134.6105499267578,1
1148,1513,4745,1068.812255859375,674.240966796875,1068.8995361328125,674.4772338867188,137.9347686767578,1
1149,2953,6368,1019.8729248046875,640.6068115234375,1020.258544921875,641.0944213867188,149.53929138183594,1
1150,2360,5690,1040.0677490234375,658.4447631835938,1039.8155517578125,659.0388793945312,150.2032012939453,1
1151,11547,13723,1145.61376953125,764.6142578125,1144.8359375,763.40673828125,153.0751495361328,1
1152,1262,10328,1079.2027587890625,754.6954345703125,1078.77392578125,755.2159423828125,153.34927368164062,1
1153,4444,9549,962.5101318359375,699.880859375,962.0798950195312,699.9603271484375,154.60272216796875,1
1154,11536,2760,1143.683837890625,721.5906982421875,1144.1905517578125,721.3091430664062,154.70941162109375,1
1155,11548,13728,1145.61376953125,764.6142578125,1144.8359375,763.40673828125,156.214599609375,1
1156,1079,4366,1085.064453125,697.9692993164062,1084.9072265625,698.08447265625,157.9366912841797,1
1157,2057,12607,1049.672607421875,653.8980102539062,1049.878173828125,654.4004516601562,160.648681640625,1
1158,1816,12333,1056.2757568359375,690.2998657226562,1056.49072265625,690.8087158203125,162.0061798095703,1
1159,4571,36,958.7110595703125,755.0770263671875,959.3920288085938,754.9575805664062,163.8688507080078,1
1160,5084,1000,939.4077758789062,700.544921875,939.2324829101562,700.798828125,166.55029296875,1
1161,5100,1018,939.0170288085938,653.1014404296875,938.8232421875,652.795166015625,167.0478973388672,1
1162,1483,4744,1070.231689453125,695.6917114257812,1068.998046875,695.2410278320312,167.34097290039062,1
1163,5215,1070,936.0316162109375,649.0013427734375,935.7077026367188,648.907958984375,169.1242218017578,1
1164,4552,12,959.84814453125,688.5473022460938,959.9407958984375,688.6454467773438,171.79930114746094,1
1165,4594,9360,958.0352172851562,681.3630981445312,957.85107421875,681.9176635742188,173.44163513183594,1
1166,1392,4574,1076.18115234375,723.0252075195312,1076.1497802734375,723.2891235351562,174.0517120361328,1
1167,12638,2138,1288.01611328125,665.1742553710938,1288.0970458984375,665.3380126953125,84.2911605834961,1
1168,13272,1300,1351.6702880859375,645.2413940429688,1351.652587890625,645.0147094726562,94.8630599975586,1
1169,12327,2475,1252.2860107421875,651.9103393554688,1251.7117919921875,651.0448608398438,102.67911529541016,1
1170,13236,1369,1347.219970703125,746.70068359375,1346.387939453125,746.1275634765625,118.87808990478516,1
1171,12143,329,1228.5350341796875,684.3038330078125,1229.25341796875,685.1522827148438,120.32040405273438,1
1172,12398,2406,1259.995361328125,652.9035034179688,1259.2646484375,652.555908203125,120.57777404785156,1
1173,12385,2417,1258.32177734375,645.6865844726562,1258.3731689453125,645.6407470703125,122.53978729248047,1
1174,12706,2073,1294.640869140625,659.2494506835938,1294.423095703125,658.7142333984375,125.4950180053711,1
1175,12593,14176,1283.2454833984375,651.8934936523438,1282.5313720703125,650.893798828125,126.53063201904297,1
1176,13240,14778,1348.2445068359375,730.3929443359375,1347.5533447265625,730.2749633789062,139.63523864746094,1
1177,12479,2280,1270.8798828125,730.535888671875,1270.888671875,731.3298950195312,141.50265502929688,1
1178,13270,1294,1351.6253662109375,743.7046508789062,1351.961669921875,743.6737060546875,144.68240356445312,1
1179,12491,2272,1272.2122802734375,721.9533081054688,1272.3369140625,722.1908569335938,145.60220336914062,1
1180,12262,2538,1245.595703125,688.0355224609375,1245.30615234375,687.8248291015625,148.48231506347656,1
1181,12408,2377,1260.7117919921875,754.445556640625,1261.0244140625,754.8511352539062,150.31300354003906,1
1182,12484,14069,1271.1959228515625,641.9595947265625,1270.10595703125,640.2052001953125,150.73155212402344,1
1183,11837,14512,1183.755859375,644.7039184570312,1183.9166259765625,645.383056640625,150.90725708007812,1
1184,12439,2324,1265.4339599609375,747.7932739257812,1265.1065673828125,746.9863891601562,151.7267303466797,1
1185,12565,2195,1281.3553466796875,654.4874877929688,1281.5888671875,654.7728271484375,153.1306610107422,1
1186,12407,2379,1260.7117919921875,754.445556640625,1261.0244140625,754.8511352539062,154.5477294921875,1
1187,12553,2219,1279.77099609375,661.644287109375,1279.5482177734375,661.8343505859375,155.92947387695312,1
1188,12889,1821,1315.626953125,648.1459350585938,1315.673095703125,650.035400390625,156.74819946289062,1
1189,12806,1950,1304.8863525390625,701.9793701171875,1305.30712890625,703.102783203125,157.9366912841797,1
1190,13188,1446,1341.910888671875,752.0784301757812,1341.7901611328125,751.5477294921875,157.99684143066406,1
1191,12525,2247,1277.11767578125,655.4364624023438,1277.454345703125,655.7825317382812,158.80491638183594,1
1192,12227,55,1241.0469970703125,690.0892333984375,1240.942626953125,690.1964721679688,160.83221435546875,1
1193,12538,2235,1278.3143310546875,742.07373046875,1278.1767578125,742.0018310546875,162.0740509033203,1
1194,12487,2274,1271.4193115234375,742.9422607421875,1271.13916015625,742.24072265625,162.52076721191406,1
1195,13015,14603,1326.8680419921875,739.8235473632812,1327.7177734375,741.83349609375,162.90794372558594,1
1196,13311,1229,1357.4964599609375,655.0950317382812,1357.4632568359375,654.7052612304688,163.2727813720703,1
1197,12756,14351,1300.1973876953125,685.625732421875,1301.1766357421875,685.8938598632812,163.581787109375,1
1198,13190,1445,1342.3115234375,738.7898559570312,1341.8065185546875,738.4616088867188,165.680419921875,1
1199,12364,2451,1256.7763671875,664.2318725585938,1256.017333984375,664.3580322265625,168.9674530029297,1
1200,12571,2197,1281.49365234375,684.48876953125,1281.2174072265625,684.4022216796875,170.6956329345703,1
1201,12483,14068,1271.1959228515625,641.9595947265625,1270.10595703125,640.2052001953125,172.09300231933594,1
