moving_x,moving_y,reference_x,reference_y
900.710,178.371,834.526,235.362
752.708,388.806,736.713,374.877
766.285,394.427,745.661,378.826
538.449,34.299,594.917,140.559
518.878,632.047,581.880,536.367
1174.264,294.222,1015.754,313.460
1110.072,178.203,973.188,234.873
543.242,137.337,598.068,208.605
1088.636,320.244,958.552,329.832
1113.067,58.521,974.917,156.493
209.086,121.930,377.196,198.486
1077.216,664.214,950.871,557.060
967.149,112.886,878.885,192.948
489.841,117.948,562.942,195.845
718.214,618.966,713.843,526.950
818.324,345.605,779.962,346.419
94.421,749.247,301.417,613.949
118.188,260.234,316.960,290.151
1412.138,677.414,1172.780,565.440
277.663,132.219,422.569,205.216
1454.950,370.436,1200.752,362.654
1066.636,381.865,944.305,370.567
542.295,694.723,597.427,576.500
960.785,758.249,874.553,620.312
907.153,738.700,838.694,606.241
1219.533,313.595,1045.745,326.066
740.741,750.089,729.034,613.874
481.397,142.123,557.368,212.091
60.227,274.239,278.914,299.430
419.799,300.903,516.465,317.094
357.629,77.940,475.503,169.470
1185.321,88.595,1022.254,176.352
1212.222,155.227,1040.616,220.160
467.347,145.526,547.958,213.906
1185.654,393.212,1022.929,377.703
791.754,428.907,762.641,401.558
647.940,29.888,667.594,137.777
622.895,72.340,650.645,166.393
529.754,697.246,589.601,579.378
821.595,690.407,782.385,574.483
507.457,186.292,574.548,240.874
840.196,681.940,794.574,568.250
518.422,409.260,581.622,388.812
501.529,153.580,570.569,219.716
710.964,629.888,709.343,534.343
1390.191,115.600,1158.128,194.320
671.364,271.005,682.028,296.416
413.518,499.708,513.039,446.535
842.586,476.272,796.447,433.387
1011.180,496.403,907.391,446.241
680.118,491.230,688.507,442.719
628.748,444.368,654.995,412.303
715.390,488.748,711.709,442.711
113.891,803.734,313.717,649.333
1095.410,647.801,963.509,546.256
819.610,771.891,781.034,628.742
825.997,604.538,785.140,517.961
1387.472,85.028,1156.319,174.331
463.068,473.676,545.254,430.977
679.516,166.464,688.093,227.975
528.868,537.321,588.692,473.108
917.849,81.137,845.691,170.763
432.891,579.791,525.257,501.406
692.060,520.844,696.407,462.334
1057.781,471.597,938.288,429.917
1350.175,261.638,1131.703,290.732
258.233,74.191,409.873,166.968
357.202,311.926,475.042,324.147
381.154,151.471,490.765,218.128
758.804,37.733,741.101,142.424
443.411,495.531,532.051,446.237
1406.392,619.754,1168.988,527.792
909.734,377.946,840.261,367.794
1231.971,263.046,1053.620,291.453
496.785,484.876,567.448,438.575
1115.980,72.975,976.736,166.154
1085.659,255.147,956.870,287.364
742.975,378.726,730.300,368.379
93.456,91.792,300.716,178.189
99.743,75.118,304.829,167.887
968.016,166.410,878.752,227.876
1020.319,334.447,913.551,339.210
365.248,15.391,480.352,128.044
1356.675,234.687,1135.905,273.436
130.813,78.414,325.410,170.211
1299.689,98.164,1098.872,182.868
649.969,399.625,668.186,381.983
1455.909,321.470,1201.982,330.657
1409.011,60.064,1170.737,158.117
41.944,260.555,267.205,290.327
746.700,510.833,733.057,455.532
566.233,321.545,613.157,330.489
1174.264,294.222,1015.754,313.460
130.813,78.414,325.410,170.211
442.271,181.678,531.278,238.211
1087.731,86.226,958.079,174.842
1143.630,315.819,995.148,327.031
355.837,303.271,474.166,318.463
1374.961,53.853,1147.985,153.775
800.175,571.718,768.052,496.175
447.691,232.729,534.994,271.856
1054.311,408.683,936.010,388.096
739.641,498.541,728.206,447.876
649.470,74.425,668.599,166.918
346.999,83.773,468.451,173.766
366.583,162.028,481.354,224.941
878.190,93.089,819.618,179.076
700.984,590.105,702.547,508.203
223.888,124.128,387.307,199.533
543.242,137.337,598.068,208.605
