moving_x,moving_y,reference_x,reference_y
289.992,252.450,289.999,252.420
339.072,202.854,339.066,202.871
504.902,352.302,504.894,352.287
386.215,313.927,386.168,313.979
94.722,394.115,94.687,394.120
368.550,215.071,368.548,215.195
50.314,220.190,50.287,220.169
440.435,204.761,440.418,204.757
455.844,203.322,455.836,203.320
197.194,117.553,197.135,117.586
133.409,294.961,133.456,294.854
240.617,84.402,240.620,84.414
305.724,250.939,305.726,250.963
322.607,287.092,322.615,287.101
487.100,53.363,487.145,53.390
110.893,98.088,110.896,98.068
264.598,58.530,264.613,58.558
514.650,50.468,514.649,50.463
115.025,378.808,115.107,378.838
171.106,124.031,171.080,123.984
150.169,196.604,150.171,196.565
206.001,43.594,205.980,43.625
382.413,400.025,382.421,400.013
166.651,155.540,166.632,155.540
276.800,259.447,276.809,259.450
296.443,396.264,296.493,396.279
96.248,282.130,96.226,282.071
482.419,65.719,482.419,65.708
303.572,204.350,303.574,204.333
378.102,182.178,378.122,182.210
384.855,150.412,384.924,150.395
211.171,248.717,211.160,248.746
337.703,338.865,337.706,338.864
427.645,81.485,427.640,81.478
449.689,228.361,449.685,228.369
414.340,103.290,414.339,103.315
457.906,336.640,457.896,336.638
383.682,288.882,383.698,288.861
43.094,270.475,43.051,270.334
464.907,395.580,464.903,395.582
302.870,32.332,302.860,32.313
311.642,265.863,311.636,265.873
312.221,278.701,312.288,278.582
189.983,40.758,189.962,40.782
384.071,187.366,384.112,187.247
25.431,161.196,25.403,161.029
179.870,289.719,179.885,289.697
233.730,64.710,233.711,64.705
94.698,228.926,94.663,228.921
13.515,207.003,13.515,206.968
36.204,163.527,36.192,163.591
71.760,75.802,71.762,75.799
431.655,146.295,431.677,146.307
10.487,120.477,10.533,120.393
109.008,384.827,109.041,384.963
187.148,118.165,187.102,118.190
41.472,327.432,41.445,327.350
357.069,201.154,357.088,201.163
431.352,81.128,431.341,81.142
517.995,8.847,518.030,8.874
169.040,111.087,169.040,111.088
435.038,95.552,435.024,95.558
208.471,57.550,208.443,57.668
270.472,403.407,270.476,403.408
7.639,132.579,7.627,132.536
267.019,124.457,267.002,124.411
341.720,131.647,341.715,131.644
249.939,287.209,249.938,287.212
389.631,364.214,389.653,364.213
149.748,32.004,149.711,31.957
66.091,188.584,66.098,188.613
265.091,50.947,265.062,50.948
268.078,34.887,268.070,34.900
415.040,363.076,415.030,363.060
486.892,157.077,486.880,157.089
94.722,394.115,94.687,394.120
457.140,256.102,457.138,256.124
80.630,25.702,80.591,25.740
453.743,256.728,453.733,256.729
464.548,259.721,464.531,259.718
396.820,348.153,396.829,348.138
420.068,43.260,420.056,43.260
91.537,172.622,91.537,172.629
156.108,106.110,156.092,106.127
176.516,241.582,176.530,241.548
258.209,45.630,258.219,45.657
487.100,53.363,487.145,53.390
451.578,199.346,451.581,199.345
365.264,364.589,365.257,364.528
468.699,62.235,468.657,62.235
384.028,197.362,384.044,197.362
52.080,252.448,52.105,252.349
150.509,178.520,150.506,178.518
382.413,400.025,382.421,400.013
216.824,113.655,216.826,113.612
362.197,321.653,362.198,321.621
197.727,139.627,197.697,139.616
201.989,44.530,201.983,44.513
382.707,395.682,382.711,395.681
225.554,94.511,225.519,94.641
85.881,25.094,85.902,24.834
296.997,369.584,296.991,369.600
435.652,313.814,435.654,313.817
59.319,9.038,59.289,9.062
257.863,66.519,257.854,66.533
97.212,150.480,97.193,150.457
153.145,302.555,153.128,302.482
162.010,127.676,161.944,127.571
357.627,138.347,357.655,138.306
414.872,79.939,414.853,79.895
426.521,301.102,426.508,301.081
227.485,164.785,227.469,164.780
137.402,54.939,137.384,54.902
45.360,124.678,45.383,124.733
337.559,275.593,337.556,275.614
318.473,193.927,318.483,193.902
429.568,96.848,429.575,96.802
407.638,109.815,407.648,109.794
118.432,273.066,118.453,273.097
392.069,204.319,392.069,204.406
12.611,176.133,12.624,176.025
447.015,115.489,447.050,115.515
122.969,365.602,123.023,365.704
137.402,54.939,137.384,54.902
418.348,352.095,418.337,352.107
458.229,151.642,458.226,151.618
347.685,260.647,347.691,260.663
115.025,378.808,115.107,378.838
415.601,345.135,415.603,345.132
283.676,262.077,283.691,262.064
45.319,343.696,45.301,343.733
147.984,130.295,147.984,130.317
517.302,368.374,517.301,368.376
238.180,262.337,238.192,262.410
109.179,182.806,109.171,182.810
508.257,143.733,508.265,143.721
446.451,242.144,446.433,242.150
450.914,144.512,450.933,144.491
336.626,194.557,336.604,194.568
186.353,90.521,186.335,90.507
387.042,384.795,387.139,384.891
206.887,123.216,206.723,122.888
457.326,24.307,457.248,24.299
235.361,196.203,235.364,196.197
296.054,190.398,296.075,190.414
179.957,250.114,179.967,250.136
222.631,228.652,222.643,228.599
144.445,324.979,144.437,325.070
292.355,103.995,292.357,104.052
18.657,312.977,18.633,312.991
130.392,345.839,130.390,345.931
288.492,350.833,288.490,350.838
441.515,76.512,441.514,76.503
297.557,244.574,297.561,244.649
338.082,153.311,338.082,153.303
406.567,363.105,406.538,363.071
139.193,69.388,139.216,69.417
56.156,91.560,56.153,91.555
259.925,228.241,259.941,228.233
257.017,232.936,257.041,232.932
175.578,151.601,175.550,151.653
252.914,395.941,252.878,395.954
189.110,140.716,189.157,140.796
69.182,259.404,69.170,259.419
142.025,315.510,142.034,315.500
328.423,195.504,328.413,195.482
356.079,190.164,356.087,190.187
491.775,141.276,491.776,141.287
70.828,31.354,70.884,31.355
80.180,274.952,80.192,274.946
443.417,252.353,443.427,252.380
171.492,65.491,171.475,65.482
289.406,358.333,289.407,358.333
223.863,35.615,223.846,35.610
393.139,365.115,393.137,365.139
161.863,293.331,161.898,293.390
209.037,110.279,208.929,110.219
418.577,290.554,418.555,290.559
61.794,19.816,61.779,19.848
396.062,328.137,396.051,328.136
62.201,298.969,62.220,298.989
119.807,339.311,119.820,339.290
301.054,342.583,301.070,342.661
288.418,151.556,288.368,151.622
465.182,243.644,465.215,243.583
279.219,149.711,279.226,149.724
482.419,65.719,482.419,65.708
187.283,75.086,187.286,75.102
261.957,95.845,261.974,95.775
258.603,187.695,258.598,187.699
425.208,377.912,425.230,377.868
373.115,240.109,373.117,240.189
458.934,197.025,458.882,197.000
518.022,65.169,518.021,65.206
116.546,251.902,116.529,251.884
190.253,131.742,190.176,131.623
227.063,215.514,227.061,215.512
282.865,248.367,282.868,248.371
335.309,383.920,335.329,383.931
84.224,160.393,84.232,160.279
223.000,158.784,223.015,158.801
373.737,342.592,373.885,342.714
411.135,363.526,411.129,363.538
489.489,25.100,489.480,25.135
157.494,306.312,157.529,306.315
272.841,178.257,272.820,178.245
58.710,160.861,58.692,160.855
269.683,11.063,269.703,11.053
172.486,5.346,172.515,5.271
206.055,120.984,206.012,120.866
105.093,78.510,105.096,78.513
131.449,139.620,131.443,139.626
333.171,380.516,333.207,380.529
398.852,328.393,398.830,328.427
174.801,100.522,174.793,100.529
258.209,45.630,258.219,45.657
436.035,86.938,436.032,86.933
76.144,34.742,76.151,34.782
372.370,294.639,372.379,294.620
422.106,276.547,422.097,276.506
450.452,35.961,450.430,36.010
328.137,267.060,328.121,266.968
339.518,145.307,339.543,145.287
365.264,364.589,365.257,364.528
516.187,153.148,516.176,153.122
348.996,286.224,348.985,286.145
106.754,211.544,106.759,211.543
437.049,132.897,437.052,132.873
242.237,107.594,242.199,107.696
500.057,361.742,500.033,361.738
238.578,171.939,238.570,171.934
270.472,403.407,270.476,403.408
365.850,255.222,365.862,255.187
430.564,238.449,430.536,238.456
47.515,261.703,47.507,261.661
450.086,180.454,450.061,180.438
316.604,171.020,316.571,170.983
188.583,288.931,188.592,288.929
494.129,349.198,494.091,349.159
472.055,269.784,472.052,269.781
177.336,169.194,177.343,169.195
84.136,228.620,84.137,228.595
293.355,245.333,293.328,245.420
154.743,98.108,154.732,98.011
451.325,46.375,451.327,46.382
142.025,315.510,142.034,315.500
383.935,294.644,383.960,294.603
49.135,153.795,49.127,153.754
370.176,227.782,370.182,227.761
335.188,229.091,335.222,229.118
419.966,349.211,419.969,349.240
89.576,196.364,89.573,196.365
217.564,230.258,217.649,230.132
281.425,21.522,281.395,21.507
387.111,404.225,387.125,404.222
128.752,282.322,128.746,282.373
220.203,88.525,220.206,88.504
290.373,154.802,290.374,154.807
272.841,178.257,272.820,178.245
515.081,137.136,515.087,137.146
290.558,203.208,290.564,203.207
397.113,311.643,397.137,311.631
468.926,259.326,468.900,259.361
478.905,164.465,478.862,164.450
269.266,351.323,269.265,351.300
441.333,352.766,441.350,352.797
489.856,40.485,489.840,40.470
39.106,288.920,39.080,288.979
448.855,120.093,448.819,120.055
326.185,131.553,326.179,131.562
196.319,319.606,196.335,319.578
396.820,348.153,396.829,348.138
96.337,166.799,96.327,166.880
285.357,350.768,285.381,350.845
325.923,190.611,325.931,190.599
223.505,210.951,223.499,210.961
219.028,104.585,218.998,104.705
39.106,288.920,39.080,288.979
485.070,306.323,484.994,306.364
13.227,284.925,13.251,284.968
251.128,73.837,251.148,73.821
385.342,271.697,385.369,271.685
445.784,396.002,445.785,395.998
459.037,220.566,459.054,220.641
7.512,180.081,7.519,180.069
69.578,369.428,69.572,369.475
462.207,98.764,462.202,98.818
438.704,302.140,438.694,302.174
229.349,94.589,229.262,94.474
290.796,109.304,290.789,109.287
15.315,77.373,15.319,77.340
380.337,316.146,380.396,316.061
416.196,395.683,416.189,395.711
172.805,142.913,172.811,142.993
370.195,208.677,370.222,208.682
220.465,164.814,220.465,164.846
45.842,238.007,45.876,238.093
451.907,115.031,451.934,115.046
223.790,141.766,223.778,141.731
210.068,369.874,210.060,369.885
354.256,206.088,354.292,206.079
193.607,81.371,193.631,81.303
209.090,208.661,209.099,208.654
429.568,96.848,429.575,96.802
460.176,184.466,460.177,184.490
394.315,214.290,394.356,214.257
225.915,51.722,225.924,52.145
414.340,103.290,414.339,103.315
444.671,157.164,444.700,157.198
129.718,102.263,129.739,102.273
199.792,77.882,199.768,77.845
335.231,198.263,335.215,198.254
252.893,5.829,252.875,5.818
438.222,323.571,438.238,323.573
14.100,290.591,14.068,290.557
84.224,160.393,84.232,160.279
175.071,5.617,175.087,5.515
275.587,150.787,275.600,150.807
255.045,67.449,255.027,67.473
284.838,295.060,284.840,295.104
364.817,342.655,364.765,342.613
391.391,311.752,391.422,311.816
221.363,96.418,221.362,96.386
251.099,166.615,251.094,166.605
180.971,152.210,180.975,152.237
311.077,225.446,311.084,225.437
88.978,229.001,88.990,228.918
285.927,95.017,285.915,95.057
38.407,188.784,38.366,188.861
148.334,20.138,148.334,20.172
